Municipio;Zona;Sessao;Local;Voto;InicioAguardando;TituloDigitado;InicioDigital;FimDigital;Habilitacao;Voto1;Voto2;Voto3;Voto4;Voto5;FimVotacao;SucessoDigital;TentativasDigital;TeclasIndevidas;TempoTotal;TempoVotacao;TempoOcioso;TempoHabilitacao;TempoVoto1;TempoVoto2;TempoVoto3;TempoVoto4;TempoVoto5;ClassTempoTotal;ClassTempoVotacao;ClassTempoOcioso;ClassTempoHabilitacao;ClassTempoVoto1;ClassTempoVoto2;ClassTempoVoto3;ClassTempoVoto4;ClassTempoVoto5;
56332;40;9;1023;197;2022-10-02 13:54:30;2022-10-02 13:54:47;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:54:49;2022-10-02 13:55:08;2022-10-02 13:55:22;2022-10-02 13:55:31;2022-10-02 13:55:39;2022-10-02 13:55:47;2022-10-02 13:55:48;False;0;0;78;59;19;2;19;14;9;8;8;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;198;2022-10-02 13:55:50;2022-10-02 13:56:52;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:57:01;2022-10-02 13:57:23;2022-10-02 13:57:41;2022-10-02 13:57:53;2022-10-02 13:58:00;2022-10-02 13:58:06;2022-10-02 13:58:08;False;0;0;138;67;71;9;22;18;12;7;6;MA;MB;MA;A1;MB;MA;MB;MB;MB;
56332;40;9;1023;199;2022-10-02 13:58:10;2022-10-02 13:58:28;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:58:29;2022-10-02 13:59:02;2022-10-02 13:59:18;2022-10-02 13:59:28;2022-10-02 13:59:35;2022-10-02 13:59:47;2022-10-02 13:59:49;False;0;1;99;80;19;1;33;16;10;7;12;MB;MA;MB;MB;MA;MB;MB;MB;MA;
56332;40;9;1023;200;2022-10-02 13:59:50;2022-10-02 14:00:03;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:00:05;2022-10-02 14:00:24;2022-10-02 14:00:32;2022-10-02 14:00:38;2022-10-02 14:00:42;2022-10-02 14:00:47;2022-10-02 14:00:49;False;0;1;59;44;15;2;19;8;6;4;5;B1;B1;MB;MB;MB;MB;MB;B1;MB;
56332;40;9;1023;201;2022-10-02 14:00:50;2022-10-02 14:01:35;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:01:43;2022-10-02 14:02:00;2022-10-02 14:02:09;2022-10-02 14:02:15;2022-10-02 14:02:21;2022-10-02 14:02:26;2022-10-02 14:02:28;False;0;0;98;45;53;8;17;9;6;6;5;MB;B1;MB;MA;MB;MB;MB;MB;MB;
56332;40;9;1023;202;2022-10-02 14:02:29;2022-10-02 14:03:21;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:03:50;2022-10-02 14:04:02;2022-10-02 14:04:07;2022-10-02 14:04:10;2022-10-02 14:04:14;2022-10-02 14:04:20;2022-10-02 14:04:22;False;0;0;113;32;81;29;12;5;3;4;6;MB;B1;MA;A2;MB;B1;B1;B1;MB;
56332;40;9;1023;203;2022-10-02 14:04:24;2022-10-02 14:09:59;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:10:00;2022-10-02 14:10:28;2022-10-02 14:10:52;2022-10-02 14:11:03;2022-10-02 14:11:10;2022-10-02 14:11:16;2022-10-02 14:11:18;False;0;0;414;78;336;1;28;24;11;7;6;A2;MA;A2;MB;MA;MA;MB;MB;MB;
56332;40;9;1023;204;2022-10-02 14:11:19;2022-10-02 14:11:35;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:11:37;2022-10-02 14:11:56;2022-10-02 14:12:05;2022-10-02 14:12:40;2022-10-02 14:12:51;2022-10-02 14:12:59;2022-10-02 14:13:00;False;0;22;101;83;18;2;19;9;35;11;8;MB;MA;MB;MB;MB;MB;A2;MA;MB;
56332;40;9;1023;205;2022-10-02 14:13:02;2022-10-02 14:13:24;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:13:25;2022-10-02 14:13:40;2022-10-02 14:13:51;2022-10-02 14:14:00;2022-10-02 14:14:07;2022-10-02 14:14:15;2022-10-02 14:14:16;False;0;0;74;51;23;1;15;11;9;7;8;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;206;2022-10-02 14:14:18;2022-10-02 14:14:28;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:14:30;2022-10-02 14:14:49;2022-10-02 14:14:58;2022-10-02 14:15:07;2022-10-02 14:15:20;2022-10-02 14:15:31;2022-10-02 14:15:33;False;0;0;75;63;12;2;19;9;9;13;11;MB;MB;MB;MB;MB;MB;MB;MA;MA;
56332;40;9;1023;207;2022-10-02 14:15:35;2022-10-02 14:16:19;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:16:20;2022-10-02 14:16:34;2022-10-02 14:16:39;2022-10-02 14:16:43;2022-10-02 14:16:47;2022-10-02 14:16:53;2022-10-02 14:16:55;False;0;2;80;35;45;1;14;5;4;4;6;MB;B1;MB;MB;MB;B1;B1;B1;MB;
56332;40;9;1023;208;2022-10-02 14:16:57;2022-10-02 14:17:39;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:17:47;2022-10-02 14:18:04;2022-10-02 14:18:08;2022-10-02 14:18:14;2022-10-02 14:18:25;2022-10-02 14:18:35;2022-10-02 14:18:37;False;0;8;100;50;50;8;17;4;6;11;10;MB;MB;MB;MA;MB;B1;MB;MA;MB;
56332;40;9;1023;209;2022-10-02 14:18:39;2022-10-02 14:19:17;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:19:22;2022-10-02 14:19:36;2022-10-02 14:19:43;2022-10-02 14:19:48;2022-10-02 14:19:52;2022-10-02 14:19:56;2022-10-02 14:19:58;False;0;0;79;36;43;5;14;7;5;4;4;MB;B1;MB;MA;MB;B1;B1;B1;MB;
56332;40;9;1023;210;2022-10-02 14:19:59;2022-10-02 14:20:17;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:20:18;2022-10-02 14:20:35;2022-10-02 14:20:46;2022-10-02 14:20:53;2022-10-02 14:21:00;2022-10-02 14:21:13;2022-10-02 14:21:15;False;0;0;76;57;19;1;17;11;7;7;13;MB;MB;MB;MB;MB;MB;MB;MB;MA;
56332;40;9;1023;211;2022-10-02 14:21:17;2022-10-02 14:22:02;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:22:04;2022-10-02 14:22:26;2022-10-02 14:22:43;2022-10-02 14:22:52;2022-10-02 14:22:59;2022-10-02 14:23:06;2022-10-02 14:23:08;False;0;0;111;64;47;2;22;17;9;7;7;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;212;2022-10-02 14:23:09;2022-10-02 14:26:17;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:26:29;2022-10-02 14:26:52;2022-10-02 14:27:07;2022-10-02 14:27:16;2022-10-02 14:27:24;2022-10-02 14:27:32;2022-10-02 14:27:34;False;0;0;265;65;200;12;23;15;9;8;8;A1;MB;A2;A1;MB;MB;MB;MB;MB;
56332;40;9;1023;213;2022-10-02 14:27:36;2022-10-02 14:31:53;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:32:01;2022-10-02 14:32:23;2022-10-02 14:32:32;2022-10-02 14:32:40;2022-10-02 14:32:47;2022-10-02 14:32:54;2022-10-02 14:32:56;False;0;1;320;55;265;8;22;9;8;7;7;A2;MB;A2;MA;MB;MB;MB;MB;MB;
56332;40;9;1023;214;2022-10-02 14:32:57;2022-10-02 14:37:32;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:37:33;2022-10-02 14:38:33;2022-10-02 14:39:13;2022-10-02 14:40:02;2022-10-02 14:40:20;2022-10-02 14:40:47;2022-10-02 14:40:49;False;0;11;472;196;276;1;60;40;49;18;27;A2;A2;A2;MB;A2;A2;A2;A1;A1;
56332;40;9;1023;215;2022-10-02 14:40:50;2022-10-02 14:49:10;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:49:26;2022-10-02 14:50:43;2022-10-02 14:51:53;2022-10-02 14:52:26;2022-10-02 14:52:34;2022-10-02 14:52:55;2022-10-02 14:52:57;False;0;8;727;211;516;16;77;70;33;8;21;A2;A2;A2;A2;A2;A2;A2;MB;A1;
56332;40;9;1023;216;2022-10-02 14:52:59;2022-10-02 14:53:12;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:53:13;2022-10-02 14:53:54;2022-10-02 14:54:07;2022-10-02 14:54:23;2022-10-02 14:54:35;2022-10-02 14:54:50;2022-10-02 14:54:51;False;0;9;112;98;14;1;41;13;16;12;15;MB;MA;MB;MB;A1;MB;MA;MA;MA;
56332;40;9;1023;217;2022-10-02 14:54:53;2022-10-02 14:58:41;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:58:42;2022-10-02 14:58:55;2022-10-02 14:59:04;2022-10-02 14:59:10;2022-10-02 14:59:18;2022-10-02 14:59:21;2022-10-02 14:59:23;False;0;1;270;41;229;1;13;9;6;8;3;A1;B1;A2;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;218;2022-10-02 14:59:25;2022-10-02 14:59:38;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:00:06;2022-10-02 15:00:30;2022-10-02 15:00:46;2022-10-02 15:00:54;2022-10-02 15:01:02;2022-10-02 15:01:11;2022-10-02 15:01:13;False;0;0;108;67;41;28;24;16;8;8;9;MB;MB;MB;A2;MB;MB;MB;MB;MB;
56332;40;9;1023;219;2022-10-02 15:01:15;2022-10-02 15:03:09;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:03:10;2022-10-02 15:04:17;2022-10-02 15:04:40;2022-10-02 15:05:12;2022-10-02 15:05:40;2022-10-02 15:06:07;2022-10-02 15:06:08;False;0;10;293;178;115;1;67;23;32;28;27;A2;A2;A1;MB;A2;MA;A2;A2;A1;
56332;40;9;1023;220;2022-10-02 15:06:10;2022-10-02 15:07:58;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:08:00;2022-10-02 15:08:23;2022-10-02 15:08:33;2022-10-02 15:08:47;2022-10-02 15:08:58;2022-10-02 15:09:02;2022-10-02 15:09:05;False;0;4;175;65;110;2;23;10;14;11;4;MA;MB;MA;MB;MB;MB;MA;MA;MB;
56332;40;9;1023;221;2022-10-02 15:09:07;2022-10-02 15:11:03;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:11:54;2022-10-02 15:12:06;2022-10-02 15:12:14;2022-10-02 15:12:22;2022-10-02 15:12:25;2022-10-02 15:12:31;2022-10-02 15:12:33;False;0;1;206;39;167;51;12;8;8;3;6;A1;B1;A2;A2;MB;MB;MB;B1;MB;
56332;40;9;1023;222;2022-10-02 15:12:35;2022-10-02 15:23:51;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:23:59;2022-10-02 15:24:15;2022-10-02 15:24:22;2022-10-02 15:24:28;2022-10-02 15:24:34;2022-10-02 15:24:38;2022-10-02 15:24:40;False;0;1;725;41;684;8;16;7;6;6;4;A2;B1;A2;MA;MB;B1;MB;MB;MB;
56332;40;9;1023;223;2022-10-02 15:24:42;2022-10-02 15:25:05;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:25:24;2022-10-02 15:25:45;2022-10-02 15:25:59;2022-10-02 15:26:04;2022-10-02 15:26:09;2022-10-02 15:26:16;2022-10-02 15:26:17;False;0;1;95;53;42;19;21;14;5;5;7;MB;MB;MB;A2;MB;MB;B1;MB;MB;
56332;40;9;1023;224;2022-10-02 15:26:19;2022-10-02 15:27:00;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:27:01;2022-10-02 15:27:19;2022-10-02 15:27:35;2022-10-02 15:27:53;2022-10-02 15:28:03;2022-10-02 15:28:20;2022-10-02 15:28:22;False;0;3;123;81;42;1;18;16;18;10;17;MB;MA;MB;MB;MB;MB;MA;MA;MA;
56332;40;9;1023;225;2022-10-02 15:28:23;2022-10-02 15:28:41;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:28:43;2022-10-02 15:28:58;2022-10-02 15:29:07;2022-10-02 15:29:12;2022-10-02 15:29:34;2022-10-02 15:29:39;2022-10-02 15:29:41;False;0;0;78;58;20;2;15;9;5;22;5;MB;MB;MB;MB;MB;MB;B1;A2;MB;
56332;40;9;1023;226;2022-10-02 15:29:42;2022-10-02 15:30:02;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:30:36;2022-10-02 15:31:09;2022-10-02 15:31:39;2022-10-02 15:33:08;2022-10-02 15:33:25;2022-10-02 15:33:32;2022-10-02 15:33:34;False;0;14;232;178;54;34;33;30;89;17;7;A1;A2;MB;A2;MA;A1;A2;A1;MB;
56332;40;9;1023;227;2022-10-02 15:33:36;2022-10-02 15:34:01;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:34:03;2022-10-02 15:34:08;2022-10-02 15:34:15;2022-10-02 15:34:21;2022-10-02 15:34:26;2022-10-02 15:34:30;2022-10-02 15:34:31;False;0;0;55;28;27;2;5;7;6;5;4;B1;B1;MB;MB;B1;B1;MB;MB;MB;
56332;40;9;1023;228;2022-10-02 15:34:33;2022-10-02 15:35:36;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:35:37;2022-10-02 15:35:49;2022-10-02 15:35:56;2022-10-02 15:36:02;2022-10-02 15:36:10;2022-10-02 15:36:19;2022-10-02 15:36:21;False;0;2;108;44;64;1;12;7;6;8;9;MB;B1;MA;MB;MB;B1;MB;MB;MB;
56332;40;9;1023;229;2022-10-02 15:36:22;2022-10-02 15:39:57;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:40:05;2022-10-02 15:40:20;2022-10-02 15:40:29;2022-10-02 15:40:37;2022-10-02 15:40:44;2022-10-02 15:40:51;2022-10-02 15:40:53;False;0;2;271;48;223;8;15;9;8;7;7;A2;MB;A2;MA;MB;MB;MB;MB;MB;
56332;40;9;1023;230;2022-10-02 15:40:54;2022-10-02 15:54:18;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:54:27;2022-10-02 15:54:45;2022-10-02 15:54:59;2022-10-02 15:55:07;2022-10-02 15:55:19;2022-10-02 15:55:31;2022-10-02 15:55:32;False;0;3;878;65;813;9;18;14;8;12;12;A2;MB;A2;A1;MB;MB;MB;MA;MA;
56332;40;9;1023;231;2022-10-02 15:55:34;2022-10-02 16:00:18;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 16:00:36;2022-10-02 16:00:48;2022-10-02 16:00:54;2022-10-02 16:01:03;2022-10-02 16:01:07;2022-10-02 16:01:11;2022-10-02 16:01:13;False;0;0;339;37;302;18;12;6;9;4;4;A2;B1;A2;A2;MB;B1;MB;B1;MB;
56332;40;9;1023;232;2022-10-02 16:01:15;2022-10-02 16:14:39;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 16:14:40;2022-10-02 16:17:22;2022-10-02 16:18:09;2022-10-02 16:18:16;2022-10-02 16:18:20;2022-10-02 16:18:24;2022-10-02 16:18:25;False;0;2;1030;225;805;1;162;47;7;4;4;A2;A2;A2;MB;A2;A2;MB;B1;MB;
56332;40;9;1023;233;2022-10-02 16:18:27;2022-10-02 16:18:53;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 16:18:55;2022-10-02 16:19:06;2022-10-02 16:19:19;2022-10-02 16:19:25;2022-10-02 16:19:30;2022-10-02 16:19:33;2022-10-02 16:19:35;False;0;1;68;40;28;2;11;13;6;5;3;MB;B1;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;234;2022-10-02 16:19:37;2022-10-02 16:19:59;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 16:20:00;2022-10-02 16:20:16;2022-10-02 16:20:30;2022-10-02 16:20:38;2022-10-02 16:20:44;2022-10-02 16:20:47;2022-10-02 16:20:49;False;0;3;72;49;23;1;16;14;8;6;3;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;235;2022-10-02 16:20:51;2022-10-02 16:25:20;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 16:25:22;2022-10-02 16:25:38;2022-10-02 16:25:46;2022-10-02 16:26:16;2022-10-02 16:26:21;2022-10-02 16:26:24;2022-10-02 16:26:26;False;0;0;335;64;271;2;16;8;30;5;3;A2;MB;A2;MB;MB;MB;A2;MB;MB;
56332;40;9;1023;236;2022-10-02 16:26:27;2022-10-02 16:26:57;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 16:27:01;2022-10-02 16:27:37;2022-10-02 16:27:51;2022-10-02 16:28:02;2022-10-02 16:28:08;2022-10-02 16:28:12;2022-10-02 16:28:14;False;0;2;107;73;34;4;36;14;11;6;4;MB;MB;MB;MB;MA;MB;MB;MB;MB;
56332;40;9;1023;237;2022-10-02 16:28:15;2022-10-02 16:31:06;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 16:31:08;2022-10-02 16:31:45;2022-10-02 16:31:56;2022-10-02 16:32:05;2022-10-02 16:32:12;2022-10-02 16:32:20;2022-10-02 16:32:22;False;0;0;247;74;173;2;37;11;9;7;8;A1;MB;A2;MB;MA;MB;MB;MB;MB;
56332;40;9;1023;238;2022-10-02 16:32:23;2022-10-02 16:34:05;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 16:34:09;2022-10-02 16:34:44;2022-10-02 16:34:58;2022-10-02 16:35:07;2022-10-02 16:35:13;2022-10-02 16:35:21;2022-10-02 16:35:23;False;0;0;180;74;106;4;35;14;9;6;8;MA;MB;MA;MB;MA;MB;MB;MB;MB;
56332;40;9;1023;239;2022-10-02 16:35:25;2022-10-02 16:37:00;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 16:37:02;2022-10-02 16:37:29;2022-10-02 16:37:45;2022-10-02 16:38:06;2022-10-02 16:38:16;2022-10-02 16:38:34;2022-10-02 16:38:36;False;0;0;191;94;97;2;27;16;21;10;18;MA;MA;MA;MB;MA;MB;A1;MA;MA;
56332;40;9;1023;240;2022-10-02 16:38:38;2022-10-02 16:50:08;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 16:50:11;2022-10-02 16:54:56;2022-10-02 16:55:08;2022-10-02 16:55:53;2022-10-02 16:56:18;2022-10-02 16:56:27;2022-10-02 16:56:29;False;0;7;1071;378;693;3;285;12;45;25;9;A2;A2;A2;MB;A2;MB;A2;A2;MB;
56332;40;9;1023;241;2022-10-02 16:56:31;2022-10-02 16:57:08;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 16:57:10;2022-10-02 16:57:24;2022-10-02 16:57:40;2022-10-02 16:57:47;2022-10-02 16:57:55;2022-10-02 16:58:00;2022-10-02 16:58:01;False;0;1;90;51;39;2;14;16;7;8;5;MB;MB;MB;MB;MB;MB;MB;MB;MB;
