Municipio;Zona;Sessao;Local;Voto;InicioAguardando;TituloDigitado;InicioDigital;FimDigital;Habilitacao;Voto1;Voto2;Voto3;Voto4;Voto5;FimVotacao;SucessoDigital;TentativasDigital;TeclasIndevidas;TempoTotal;TempoVotacao;TempoOcioso;TempoHabilitacao;TempoVoto1;TempoVoto2;TempoVoto3;TempoVoto4;TempoVoto5;ClassTempoTotal;ClassTempoVotacao;ClassTempoOcioso;ClassTempoHabilitacao;ClassTempoVoto1;ClassTempoVoto2;ClassTempoVoto3;ClassTempoVoto4;ClassTempoVoto5;
28657;16;62;1139;1;2022-10-02 08:00:01;2022-10-02 08:04:12;2022-10-02 08:04:15;2022-10-02 08:03:28;2022-10-02 08:05:53;2022-10-02 08:06:22;2022-10-02 08:06:34;2022-10-02 08:06:39;2022-10-02 08:06:50;2022-10-02 08:06:57;2022-10-02 08:06:59;False;7;1;418;66;352;101;29;12;5;11;7;A2;MA;A2;A2;MA;MB;B1;MA;MA;
28657;16;62;1139;2;2022-10-02 08:07:01;2022-10-02 08:07:35;2022-10-02 08:07:38;2022-10-02 08:08:30;2022-10-02 08:08:33;2022-10-02 08:08:49;2022-10-02 08:08:54;2022-10-02 08:09:00;2022-10-02 08:09:05;2022-10-02 08:09:11;2022-10-02 08:09:13;True;3;2;132;40;92;58;16;5;6;5;6;MA;B1;A1;A2;MA;B1;MB;MB;MA;
28657;16;62;1139;3;2022-10-02 08:09:15;2022-10-02 08:10:00;2022-10-02 08:10:05;2022-10-02 08:10:21;2022-10-02 08:10:23;2022-10-02 08:10:51;2022-10-02 08:11:04;2022-10-02 08:11:13;2022-10-02 08:11:20;2022-10-02 08:11:28;2022-10-02 08:11:29;True;0;0;134;66;68;23;28;13;9;7;8;MA;MA;MA;B1;MA;MB;MB;MB;MA;
28657;16;62;1139;4;2022-10-02 08:11:31;2022-10-02 08:12:29;2022-10-02 08:12:45;2022-10-02 08:12:57;2022-10-02 08:12:59;2022-10-02 08:13:45;2022-10-02 08:14:05;2022-10-02 08:14:24;2022-10-02 08:14:32;2022-10-02 08:14:36;2022-10-02 08:14:38;True;0;0;187;99;88;30;46;20;19;8;4;A2;A1;A1;MB;MA;A1;A1;MB;MA;
28657;16;62;1139;5;2022-10-02 08:14:39;2022-10-02 08:15:03;2022-10-02 08:15:06;2022-10-02 08:15:54;2022-10-02 08:16:18;2022-10-02 08:16:40;2022-10-02 08:16:58;2022-10-02 08:17:07;2022-10-02 08:17:15;2022-10-02 08:17:21;2022-10-02 08:17:23;False;4;1;164;65;99;75;22;18;9;8;6;A1;MB;A2;A2;MA;MA;MB;MB;MA;
28657;16;62;1139;6;2022-10-02 08:17:25;2022-10-02 08:17:50;2022-10-02 08:18:00;2022-10-02 08:18:18;2022-10-02 08:18:20;2022-10-02 08:18:33;2022-10-02 08:18:37;2022-10-02 08:18:42;2022-10-02 08:18:48;2022-10-02 08:18:51;2022-10-02 08:18:53;True;1;0;88;33;55;30;13;4;5;6;3;B1;B1;MB;MB;MA;B1;B1;MB;MA;
28657;16;62;1139;7;2022-10-02 08:18:54;2022-10-02 08:19:20;2022-10-02 08:19:24;2022-10-02 08:20:06;2022-10-02 08:20:29;2022-10-02 08:20:39;2022-10-02 08:20:46;2022-10-02 08:20:50;2022-10-02 08:20:58;2022-10-02 08:21:01;2022-10-02 08:21:03;False;4;0;129;34;95;69;10;7;4;8;3;MB;B1;A1;A2;MA;B1;B1;MB;MA;
28657;16;62;1139;8;2022-10-02 08:21:05;2022-10-02 08:21:43;2022-10-02 08:21:47;2022-10-02 08:21:55;2022-10-02 08:21:57;2022-10-02 08:22:35;2022-10-02 08:22:52;2022-10-02 08:23:01;2022-10-02 08:23:09;2022-10-02 08:23:16;2022-10-02 08:23:18;True;0;0;133;81;52;14;38;17;9;8;7;MA;MA;MB;B1;MA;MA;MB;MB;MA;
28657;16;62;1139;9;2022-10-02 08:23:19;2022-10-02 08:25:12;2022-10-02 08:25:17;2022-10-02 08:25:26;2022-10-02 08:25:27;2022-10-02 08:25:41;2022-10-02 08:25:47;2022-10-02 08:25:55;2022-10-02 08:26:15;2022-10-02 08:26:20;2022-10-02 08:26:22;True;0;3;183;55;128;15;14;6;8;20;5;A2;MB;A2;B1;MA;B1;MB;A2;MA;
28657;16;62;1139;10;2022-10-02 08:26:24;2022-10-02 08:26:43;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 08:27:17;2022-10-02 08:27:52;2022-10-02 08:28:01;2022-10-02 08:28:09;2022-10-02 08:28:19;2022-10-02 08:28:24;2022-10-02 08:28:26;False;0;1;122;69;53;34;35;9;8;10;5;MB;MA;MB;MB;MA;MB;MB;MA;MA;
28657;16;62;1139;11;2022-10-02 08:28:28;2022-10-02 08:28:48;2022-10-02 08:28:55;2022-10-02 08:29:13;2022-10-02 08:29:14;2022-10-02 08:29:33;2022-10-02 08:29:41;2022-10-02 08:29:48;2022-10-02 08:29:53;2022-10-02 08:29:58;2022-10-02 08:30:00;True;1;2;92;46;46;26;19;8;7;5;5;B1;B1;B1;MB;MA;B1;MB;MB;MA;
28657;16;62;1139;12;2022-10-02 08:30:01;2022-10-02 08:30:25;2022-10-02 08:30:28;2022-10-02 08:30:41;2022-10-02 08:30:44;2022-10-02 08:30:59;2022-10-02 08:31:08;2022-10-02 08:31:18;2022-10-02 08:31:25;2022-10-02 08:31:31;2022-10-02 08:31:32;True;0;0;91;48;43;19;15;9;10;7;6;B1;MB;B1;B1;MA;MB;MB;MB;MA;
28657;16;62;1139;13;2022-10-02 08:31:34;2022-10-02 08:32:01;2022-10-02 08:32:05;2022-10-02 08:32:25;2022-10-02 08:32:26;2022-10-02 08:32:39;2022-10-02 08:32:48;2022-10-02 08:32:53;2022-10-02 08:32:58;2022-10-02 08:33:03;2022-10-02 08:33:05;True;1;0;91;39;52;25;13;9;5;5;5;B1;B1;MB;MB;MA;MB;B1;MB;MA;
28657;16;62;1139;14;2022-10-02 08:33:06;2022-10-02 08:33:30;2022-10-02 08:33:34;2022-10-02 08:34:03;2022-10-02 08:34:05;2022-10-02 08:34:35;2022-10-02 08:34:54;2022-10-02 08:35:06;2022-10-02 08:35:15;2022-10-02 08:35:22;2022-10-02 08:35:23;True;2;0;137;78;59;35;30;19;12;9;7;MA;MA;MB;MA;MA;MA;MA;MA;MA;
28657;16;62;1139;15;2022-10-02 08:35:25;2022-10-02 08:35:46;2022-10-02 08:35:49;2022-10-02 08:36:36;2022-10-02 08:36:38;2022-10-02 08:37:11;2022-10-02 08:37:36;2022-10-02 08:38:05;2022-10-02 08:38:26;2022-10-02 08:38:35;2022-10-02 08:38:36;True;3;1;191;118;73;52;33;25;29;21;9;A2;A2;MA;A1;MA;A1;A2;A2;MA;
28657;16;62;1139;16;2022-10-02 08:38:38;2022-10-02 08:38:53;2022-10-02 08:39:04;2022-10-02 08:39:23;2022-10-02 08:39:26;2022-10-02 08:40:08;2022-10-02 08:40:44;2022-10-02 08:40:54;2022-10-02 08:41:03;2022-10-02 08:41:10;2022-10-02 08:41:12;True;0;2;154;106;48;33;42;36;10;9;7;MA;A2;B1;MB;MA;A2;MB;MA;MA;
28657;16;62;1139;17;2022-10-02 08:41:13;2022-10-02 08:41:37;2022-10-02 08:41:40;2022-10-02 08:42:15;2022-10-02 08:42:17;2022-10-02 08:42:38;2022-10-02 08:42:52;2022-10-02 08:43:02;2022-10-02 08:43:13;2022-10-02 08:43:25;2022-10-02 08:43:26;True;3;0;133;69;64;40;21;14;10;11;12;MA;MA;MB;MA;MA;MA;MB;MA;MA;
28657;16;62;1139;18;2022-10-02 08:43:28;2022-10-02 08:43:56;2022-10-02 08:43:59;2022-10-02 08:44:05;2022-10-02 08:44:07;2022-10-02 08:44:33;2022-10-02 08:44:43;2022-10-02 08:44:55;2022-10-02 08:45:05;2022-10-02 08:45:12;2022-10-02 08:45:14;True;0;1;106;67;39;11;26;10;12;10;7;MB;MA;B1;B2;MA;MB;MA;MA;MA;
28657;16;62;1139;19;2022-10-02 08:45:15;2022-10-02 08:45:41;2022-10-02 08:45:42;2022-10-02 08:45:51;2022-10-02 08:45:53;2022-10-02 08:46:13;2022-10-02 08:46:26;2022-10-02 08:46:35;2022-10-02 08:46:44;2022-10-02 08:46:52;2022-10-02 08:46:54;True;0;0;99;61;38;12;20;13;9;9;8;B1;MB;B1;B2;MA;MB;MB;MA;MA;
28657;16;62;1139;20;2022-10-02 08:46:56;2022-10-02 08:47:18;2022-10-02 08:47:20;2022-10-02 08:47:56;2022-10-02 08:48:20;2022-10-02 08:48:43;2022-10-02 08:49:02;2022-10-02 08:49:14;2022-10-02 08:49:24;2022-10-02 08:49:31;2022-10-02 08:49:33;False;4;4;157;73;84;62;23;19;12;10;7;A1;MA;A1;A2;MA;MA;MA;MA;MA;
28657;16;62;1139;21;2022-10-02 08:49:34;2022-10-02 08:50:33;2022-10-02 08:50:36;2022-10-02 08:51:02;2022-10-02 08:51:04;2022-10-02 08:51:44;2022-10-02 08:52:00;2022-10-02 08:52:19;2022-10-02 08:52:30;2022-10-02 08:52:39;2022-10-02 08:52:41;True;1;2;187;97;90;31;40;16;19;11;9;A2;A1;A1;MB;MA;MA;A1;MA;MA;
28657;16;62;1139;22;2022-10-02 08:52:42;2022-10-02 08:53:13;2022-10-02 08:53:15;2022-10-02 08:53:25;2022-10-02 08:53:27;2022-10-02 08:53:59;2022-10-02 08:54:06;2022-10-02 08:54:12;2022-10-02 08:54:18;2022-10-02 08:54:23;2022-10-02 08:54:24;True;0;0;102;57;45;14;32;7;6;6;5;B1;MB;B1;B1;MA;B1;MB;MB;MA;
28657;16;62;1139;23;2022-10-02 08:54:26;2022-10-02 08:55:51;2022-10-02 08:55:55;2022-10-02 08:56:35;2022-10-02 08:56:37;2022-10-02 08:57:24;2022-10-02 08:58:43;2022-10-02 08:59:17;2022-10-02 08:59:32;2022-10-02 08:59:45;2022-10-02 08:59:46;True;0;11;320;189;131;46;47;79;34;15;13;A2;A2;A2;A1;MA;A2;A2;A1;MA;
28657;16;62;1139;24;2022-10-02 08:59:48;2022-10-02 09:00:10;2022-10-02 09:00:12;2022-10-02 09:00:21;2022-10-02 09:00:23;2022-10-02 09:00:48;2022-10-02 09:01:00;2022-10-02 09:01:12;2022-10-02 09:01:20;2022-10-02 09:01:28;2022-10-02 09:01:29;True;0;0;101;66;35;13;25;12;12;8;8;B1;MA;B1;B1;MA;MB;MA;MB;MA;
28657;16;62;1139;25;2022-10-02 09:01:31;2022-10-02 09:01:52;2022-10-02 09:01:55;2022-10-02 09:02:04;2022-10-02 09:02:06;2022-10-02 09:02:29;2022-10-02 09:02:44;2022-10-02 09:03:00;2022-10-02 09:03:05;2022-10-02 09:03:10;2022-10-02 09:03:11;True;0;0;100;65;35;14;23;15;16;5;5;B1;MB;B1;B1;MA;MA;MA;MB;MA;
28657;16;62;1139;26;2022-10-02 09:03:13;2022-10-02 09:03:34;2022-10-02 09:03:37;2022-10-02 09:03:44;2022-10-02 09:03:46;2022-10-02 09:04:02;2022-10-02 09:04:13;2022-10-02 09:04:23;2022-10-02 09:04:33;2022-10-02 09:04:39;2022-10-02 09:04:40;True;0;0;87;54;33;12;16;11;10;10;6;B1;MB;B2;B2;MA;MB;MB;MA;MA;
28657;16;62;1139;27;2022-10-02 09:04:42;2022-10-02 09:05:02;2022-10-02 09:05:05;2022-10-02 09:05:12;2022-10-02 09:05:14;2022-10-02 09:05:53;2022-10-02 09:06:05;2022-10-02 09:06:28;2022-10-02 09:06:33;2022-10-02 09:06:46;2022-10-02 09:06:48;True;0;4;126;94;32;12;39;12;23;5;13;MB;A1;B2;B2;MA;MB;A2;MB;MA;
28657;16;62;1139;28;2022-10-02 09:06:50;2022-10-02 09:07:12;2022-10-02 09:07:16;2022-10-02 09:07:23;2022-10-02 09:07:25;2022-10-02 09:07:38;2022-10-02 09:07:45;2022-10-02 09:07:53;2022-10-02 09:07:58;2022-10-02 09:08:03;2022-10-02 09:08:04;True;0;0;74;39;35;13;13;7;8;5;5;B2;B1;B1;B1;MA;B1;MB;MB;MA;
28657;16;62;1139;29;2022-10-02 09:08:06;2022-10-02 09:08:54;2022-10-02 09:08:57;2022-10-02 09:09:15;2022-10-02 09:09:16;2022-10-02 09:09:45;2022-10-02 09:09:55;2022-10-02 09:10:06;2022-10-02 09:10:12;2022-10-02 09:10:17;2022-10-02 09:10:19;True;1;0;133;63;70;22;29;10;11;6;5;MA;MB;MA;B1;MA;MB;MA;MB;MA;
28657;16;62;1139;30;2022-10-02 09:10:21;2022-10-02 09:10:43;2022-10-02 09:10:46;2022-10-02 09:11:27;2022-10-02 09:11:29;2022-10-02 09:12:03;2022-10-02 09:12:15;2022-10-02 09:12:27;2022-10-02 09:12:38;2022-10-02 09:12:49;2022-10-02 09:12:51;True;2;0;150;82;68;46;34;12;12;11;11;MA;MA;MA;A1;MA;MB;MA;MA;MA;
28657;16;62;1139;31;2022-10-02 09:12:52;2022-10-02 09:13:21;2022-10-02 09:13:24;2022-10-02 09:14:04;2022-10-02 09:14:06;2022-10-02 09:14:36;2022-10-02 09:14:47;2022-10-02 09:14:55;2022-10-02 09:15:01;2022-10-02 09:15:07;2022-10-02 09:15:09;True;3;0;137;63;74;45;30;11;8;6;6;MA;MB;MA;A1;MA;MB;MB;MB;MA;
28657;16;62;1139;32;2022-10-02 09:15:10;2022-10-02 09:15:33;2022-10-02 09:15:36;2022-10-02 09:15:47;2022-10-02 09:15:48;2022-10-02 09:16:44;2022-10-02 09:17:00;2022-10-02 09:17:08;2022-10-02 09:17:16;2022-10-02 09:17:31;2022-10-02 09:17:32;True;0;1;142;104;38;15;56;16;8;8;15;MA;A2;B1;B1;MA;MA;MB;MB;MA;
28657;16;62;1139;33;2022-10-02 09:17:34;2022-10-02 09:18:23;2022-10-02 09:18:27;2022-10-02 09:18:55;2022-10-02 09:18:56;2022-10-02 09:19:17;2022-10-02 09:19:33;2022-10-02 09:19:45;2022-10-02 09:19:56;2022-10-02 09:20:06;2022-10-02 09:20:07;True;2;0;153;71;82;33;21;16;12;11;10;MA;MA;A1;MB;MA;MA;MA;MA;MA;
28657;16;62;1139;34;2022-10-02 09:20:09;2022-10-02 09:20:54;2022-10-02 09:20:57;2022-10-02 09:21:05;2022-10-02 09:21:08;2022-10-02 09:21:40;2022-10-02 09:22:11;2022-10-02 09:22:23;2022-10-02 09:22:33;2022-10-02 09:22:39;2022-10-02 09:22:41;True;0;0;152;93;59;14;32;31;12;10;6;MA;A1;MB;B1;MA;A2;MA;MA;MA;
28657;16;62;1139;35;2022-10-02 09:22:42;2022-10-02 09:23:13;2022-10-02 09:23:15;2022-10-02 09:23:28;2022-10-02 09:23:30;2022-10-02 09:23:50;2022-10-02 09:24:01;2022-10-02 09:24:07;2022-10-02 09:24:13;2022-10-02 09:24:18;2022-10-02 09:24:19;True;0;0;97;49;48;17;20;11;6;6;5;B1;MB;B1;B1;MA;MB;MB;MB;MA;
28657;16;62;1139;36;2022-10-02 09:24:21;2022-10-02 09:25:49;2022-10-02 09:25:52;2022-10-02 09:26:11;2022-10-02 09:26:12;2022-10-02 09:26:34;2022-10-02 09:26:39;2022-10-02 09:26:47;2022-10-02 09:26:55;2022-10-02 09:27:00;2022-10-02 09:27:02;True;1;2;161;50;111;23;22;5;8;8;5;A1;MB;A2;B1;MA;B1;MB;MB;MA;
28657;16;62;1139;37;2022-10-02 09:27:04;2022-10-02 09:28:30;2022-10-02 09:28:32;2022-10-02 09:28:51;2022-10-02 09:28:52;2022-10-02 09:29:11;2022-10-02 09:29:30;2022-10-02 09:29:34;2022-10-02 09:29:44;2022-10-02 09:29:48;2022-10-02 09:29:50;True;1;0;166;58;108;22;19;19;4;10;4;A1;MB;A2;B1;MA;MA;B1;MA;MA;
28657;16;62;1139;38;2022-10-02 09:29:52;2022-10-02 09:30:31;2022-10-02 09:30:34;2022-10-02 09:31:15;2022-10-02 09:31:44;2022-10-02 09:33:56;2022-10-02 09:34:18;2022-10-02 09:34:32;2022-10-02 09:34:46;2022-10-02 09:34:57;2022-10-02 09:34:59;False;4;4;307;195;112;73;132;22;14;14;11;A2;A2;A2;A2;MA;A1;MA;A1;MA;
28657;16;62;1139;39;2022-10-02 09:35:00;2022-10-02 09:35:44;2022-10-02 09:35:47;2022-10-02 09:36:05;2022-10-02 09:36:06;2022-10-02 09:36:20;2022-10-02 09:36:25;2022-10-02 09:36:37;2022-10-02 09:36:43;2022-10-02 09:36:50;2022-10-02 09:36:51;True;1;1;111;45;66;22;14;5;12;6;7;MB;B1;MA;B1;MA;B1;MA;MB;MA;
28657;16;62;1139;40;2022-10-02 09:36:53;2022-10-02 09:37:09;2022-10-02 09:37:12;2022-10-02 09:37:50;2022-10-02 09:38:12;2022-10-02 09:39:07;2022-10-02 09:39:26;2022-10-02 09:39:49;2022-10-02 09:40:06;2022-10-02 09:40:14;2022-10-02 09:40:16;False;4;0;203;124;79;63;55;19;23;17;8;A2;A2;MA;A2;MA;MA;A2;A1;MA;
28657;16;62;1139;41;2022-10-02 09:40:18;2022-10-02 09:42:47;2022-10-02 09:42:50;2022-10-02 09:43:08;2022-10-02 09:43:10;2022-10-02 09:43:29;2022-10-02 09:43:46;2022-10-02 09:43:53;2022-10-02 09:44:01;2022-10-02 09:44:07;2022-10-02 09:44:09;True;1;0;231;59;172;23;19;17;7;8;6;A2;MB;A2;B1;MA;MA;MB;MB;MA;
28657;16;62;1139;42;2022-10-02 09:44:10;2022-10-02 09:46:05;2022-10-02 09:46:12;2022-10-02 09:46:32;2022-10-02 09:46:34;0001-01-01 00:00:00;0001-01-01 00:00:00;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 09:46:53;2022-10-02 09:46:55;True;1;0;165;21;144;29;-2147483648;0;0;0;-2147483648;A1;B2;A2;MB;B2;B2;B2;B2;B2;
28657;16;62;1139;43;2022-10-02 09:46:56;2022-10-02 09:47:11;2022-10-02 09:47:15;2022-10-02 09:47:33;2022-10-02 09:47:35;0001-01-01 00:00:00;0001-01-01 00:00:00;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 09:47:47;2022-10-02 09:47:49;True;1;0;53;14;39;24;-2147483648;0;0;0;-2147483648;B2;B2;B1;MB;B2;B2;B2;B2;B2;
28657;16;62;1139;44;2022-10-02 09:47:51;2022-10-02 09:48:23;2022-10-02 09:48:25;2022-10-02 09:48:51;2022-10-02 09:48:52;2022-10-02 09:50:30;2022-10-02 09:50:52;2022-10-02 09:51:10;2022-10-02 09:51:34;2022-10-02 09:51:54;2022-10-02 09:51:55;True;2;0;244;183;61;29;98;22;18;24;20;A2;A2;MB;MB;MA;A1;A1;A2;MA;
28657;16;62;1139;45;2022-10-02 09:51:57;2022-10-02 09:52:20;2022-10-02 09:52:21;2022-10-02 09:52:56;2022-10-02 09:53:19;2022-10-02 09:53:51;2022-10-02 09:53:59;2022-10-02 09:54:05;2022-10-02 09:54:20;2022-10-02 09:54:27;2022-10-02 09:54:29;False;4;0;152;70;82;59;32;8;6;15;7;MA;MA;A1;A2;MA;B1;MB;A1;MA;
28657;16;62;1139;46;2022-10-02 09:54:30;2022-10-02 09:54:54;2022-10-02 09:54:56;2022-10-02 09:55:21;2022-10-02 09:55:22;2022-10-02 09:56:01;2022-10-02 09:56:23;2022-10-02 09:56:33;2022-10-02 09:56:40;2022-10-02 09:56:49;2022-10-02 09:56:50;True;1;0;140;88;52;28;39;22;10;7;9;MA;A1;MB;MB;MA;A1;MB;MB;MA;
28657;16;62;1139;47;2022-10-02 09:56:52;2022-10-02 09:57:16;2022-10-02 09:57:18;2022-10-02 09:57:29;2022-10-02 09:57:31;2022-10-02 09:57:53;2022-10-02 09:58:01;2022-10-02 09:58:06;2022-10-02 09:58:09;2022-10-02 09:58:13;2022-10-02 09:58:15;True;0;0;83;44;39;15;22;8;5;3;4;B1;B1;B1;B1;MA;B1;B1;B1;MA;
28657;16;62;1139;48;2022-10-02 09:58:16;2022-10-02 09:58:32;2022-10-02 09:58:35;2022-10-02 09:58:53;2022-10-02 09:58:55;0001-01-01 00:00:00;0001-01-01 00:00:00;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 09:59:10;2022-10-02 09:59:12;True;1;0;56;17;39;23;-2147483648;0;0;0;-2147483648;B2;B2;B1;B1;B2;B2;B2;B2;B2;
28657;16;62;1139;49;2022-10-02 09:59:13;2022-10-02 09:59:49;2022-10-02 09:59:52;2022-10-02 10:00:01;2022-10-02 10:00:03;2022-10-02 10:00:30;2022-10-02 10:00:43;2022-10-02 10:00:51;2022-10-02 10:00:56;2022-10-02 10:01:01;2022-10-02 10:01:03;True;0;0;110;60;50;14;27;13;8;5;5;MB;MB;MB;B1;MA;MB;MB;MB;MA;
28657;16;62;1139;50;2022-10-02 10:01:04;2022-10-02 10:01:37;2022-10-02 10:01:40;2022-10-02 10:01:59;2022-10-02 10:02:00;0001-01-01 00:00:00;0001-01-01 00:00:00;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:02:12;2022-10-02 10:02:14;True;1;0;70;14;56;23;-2147483648;0;0;0;-2147483648;B2;B2;MB;B1;B2;B2;B2;B2;B2;
28657;16;62;1139;51;2022-10-02 10:02:15;2022-10-02 10:02:51;2022-10-02 10:02:54;2022-10-02 10:03:12;2022-10-02 10:03:13;0001-01-01 00:00:00;0001-01-01 00:00:00;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:03:23;2022-10-02 10:03:25;True;1;0;70;12;58;22;-2147483648;0;0;0;-2147483648;B2;B2;MB;B1;B2;B2;B2;B2;B2;
28657;16;62;1139;52;2022-10-02 10:03:26;2022-10-02 10:04:39;2022-10-02 10:04:41;2022-10-02 10:04:48;2022-10-02 10:04:50;2022-10-02 10:05:00;2022-10-02 10:05:08;2022-10-02 10:05:13;2022-10-02 10:05:16;2022-10-02 10:05:21;2022-10-02 10:05:23;True;0;2;117;33;84;11;10;8;5;3;5;MB;B1;A1;B2;MA;B1;B1;B1;MA;
28657;16;62;1139;53;2022-10-02 10:05:24;2022-10-02 10:05:48;2022-10-02 10:05:51;2022-10-02 10:06:23;2022-10-02 10:06:25;2022-10-02 10:06:59;2022-10-02 10:07:23;2022-10-02 10:07:38;2022-10-02 10:07:46;2022-10-02 10:07:52;2022-10-02 10:07:54;True;2;0;150;89;61;37;34;24;15;8;6;MA;A1;MB;MA;MA;A1;MA;MB;MA;
28657;16;62;1139;54;2022-10-02 10:07:55;2022-10-02 10:08:23;2022-10-02 10:08:29;2022-10-02 10:09:08;2022-10-02 10:09:28;2022-10-02 10:09:45;2022-10-02 10:09:55;2022-10-02 10:10:04;2022-10-02 10:10:09;2022-10-02 10:10:17;2022-10-02 10:10:18;False;4;0;143;50;93;65;17;10;9;5;8;MA;MB;A1;A2;MA;MB;MB;MB;MA;
28657;16;62;1139;55;2022-10-02 10:10:20;2022-10-02 10:10:47;2022-10-02 10:10:57;2022-10-02 10:11:32;2022-10-02 10:11:53;2022-10-02 10:12:07;2022-10-02 10:12:18;2022-10-02 10:12:28;2022-10-02 10:12:35;2022-10-02 10:12:40;2022-10-02 10:12:41;False;4;1;141;48;93;66;14;11;10;7;5;MA;MB;A1;A2;MA;MB;MB;MB;MA;
28657;16;62;1139;56;2022-10-02 10:12:43;2022-10-02 10:13:07;2022-10-02 10:13:12;2022-10-02 10:13:30;2022-10-02 10:13:32;2022-10-02 10:13:47;2022-10-02 10:13:55;2022-10-02 10:14:02;2022-10-02 10:14:07;2022-10-02 10:14:13;2022-10-02 10:14:15;True;1;0;92;43;49;25;15;8;7;5;6;B1;B1;B1;MB;MA;B1;MB;MB;MA;
28657;16;62;1139;57;2022-10-02 10:14:16;2022-10-02 10:14:37;2022-10-02 10:14:40;2022-10-02 10:14:47;2022-10-02 10:14:49;2022-10-02 10:15:07;2022-10-02 10:15:18;2022-10-02 10:15:27;2022-10-02 10:15:32;2022-10-02 10:15:38;2022-10-02 10:15:40;True;0;2;84;51;33;12;18;11;9;5;6;B1;MB;B2;B2;MA;MB;MB;MB;MA;
28657;16;62;1139;58;2022-10-02 10:15:41;2022-10-02 10:16:06;2022-10-02 10:16:10;2022-10-02 10:16:18;2022-10-02 10:16:20;2022-10-02 10:16:35;2022-10-02 10:16:47;2022-10-02 10:16:57;2022-10-02 10:17:03;2022-10-02 10:17:11;2022-10-02 10:17:13;True;0;0;92;53;39;14;15;12;10;6;8;B1;MB;B1;B1;MA;MB;MB;MB;MA;
28657;16;62;1139;59;2022-10-02 10:17:14;2022-10-02 10:17:34;2022-10-02 10:17:36;2022-10-02 10:18:17;2022-10-02 10:18:38;2022-10-02 10:19:13;2022-10-02 10:19:28;2022-10-02 10:19:38;2022-10-02 10:19:49;2022-10-02 10:20:00;2022-10-02 10:20:01;False;4;7;167;83;84;64;35;15;10;11;11;A1;MA;A1;A2;MA;MA;MB;MA;MA;
28657;16;62;1139;60;2022-10-02 10:20:03;2022-10-02 10:20:32;2022-10-02 10:20:40;2022-10-02 10:21:03;2022-10-02 10:21:05;2022-10-02 10:21:48;2022-10-02 10:23:20;2022-10-02 10:23:36;2022-10-02 10:23:44;2022-10-02 10:23:54;2022-10-02 10:23:55;True;1;24;232;170;62;33;43;92;16;8;10;A2;A2;MB;MB;MA;A2;MA;MB;MA;
28657;16;62;1139;61;2022-10-02 10:23:57;2022-10-02 10:24:52;2022-10-02 10:24:56;2022-10-02 10:25:06;2022-10-02 10:25:08;2022-10-02 10:25:26;2022-10-02 10:25:36;2022-10-02 10:25:42;2022-10-02 10:25:47;2022-10-02 10:25:52;2022-10-02 10:25:53;True;0;1;116;45;71;16;18;10;6;5;5;MB;B1;MA;B1;MA;MB;MB;MB;MA;
28657;16;62;1139;62;2022-10-02 10:25:55;2022-10-02 10:26:11;2022-10-02 10:26:15;2022-10-02 10:26:49;2022-10-02 10:27:08;2022-10-02 10:27:29;2022-10-02 10:27:41;2022-10-02 10:27:50;2022-10-02 10:27:57;2022-10-02 10:28:04;2022-10-02 10:28:06;False;4;0;131;58;73;57;21;12;9;7;7;MA;MB;MA;A2;MA;MB;MB;MB;MA;
28657;16;62;1139;63;2022-10-02 10:28:07;2022-10-02 10:28:32;2022-10-02 10:28:39;2022-10-02 10:28:49;2022-10-02 10:28:51;2022-10-02 10:29:24;2022-10-02 10:29:34;2022-10-02 10:29:41;2022-10-02 10:29:46;2022-10-02 10:29:49;2022-10-02 10:29:51;True;0;0;104;60;44;19;33;10;7;5;3;B1;MB;B1;B1;MA;MB;MB;MB;MA;
28657;16;62;1139;64;2022-10-02 10:29:52;2022-10-02 10:30:27;2022-10-02 10:30:30;2022-10-02 10:30:38;2022-10-02 10:30:41;2022-10-02 10:30:56;2022-10-02 10:31:06;2022-10-02 10:31:13;2022-10-02 10:31:18;2022-10-02 10:31:21;2022-10-02 10:31:23;True;0;0;91;42;49;14;15;10;7;5;3;B1;B1;B1;B1;MA;MB;MB;MB;MA;
28657;16;62;1139;65;2022-10-02 10:31:24;2022-10-02 10:31:51;2022-10-02 10:31:52;2022-10-02 10:32:30;2022-10-02 10:32:49;2022-10-02 10:33:12;2022-10-02 10:33:26;2022-10-02 10:34:30;2022-10-02 10:34:46;2022-10-02 10:34:54;2022-10-02 10:34:56;False;4;2;212;127;85;58;23;14;64;16;8;A2;A2;A1;A2;MA;MA;A2;A1;MA;
28657;16;62;1139;66;2022-10-02 10:34:57;2022-10-02 10:35:13;2022-10-02 10:35:14;2022-10-02 10:35:22;2022-10-02 10:35:24;2022-10-02 10:35:39;2022-10-02 10:35:52;2022-10-02 10:36:03;2022-10-02 10:36:23;2022-10-02 10:36:32;2022-10-02 10:36:34;True;0;0;97;70;27;11;15;13;11;20;9;B1;MA;B2;B2;MA;MB;MA;A2;MA;
