Municipio;Zona;Sessao;Local;Voto;InicioAguardando;TituloDigitado;InicioDigital;FimDigital;Habilitacao;Voto1;Voto2;Voto3;Voto4;Voto5;FimVotacao;SucessoDigital;TentativasDigital;TeclasIndevidas;TempoTotal;TempoVotacao;TempoOcioso;TempoHabilitacao;TempoVoto1;TempoVoto2;TempoVoto3;TempoVoto4;TempoVoto5;ClassTempoTotal;ClassTempoVotacao;ClassTempoOcioso;ClassTempoHabilitacao;ClassTempoVoto1;ClassTempoVoto2;ClassTempoVoto3;ClassTempoVoto4;ClassTempoVoto5;
28533;15;57;1180;131;2022-10-02 13:12:35;2022-10-02 13:12:58;2022-10-02 13:13:02;2022-10-02 13:13:07;2022-10-02 13:13:09;2022-10-02 13:13:23;2022-10-02 13:13:35;2022-10-02 13:13:40;2022-10-02 13:13:56;2022-10-02 13:14:03;2022-10-02 13:14:03;True;0;0;88;54;34;11;14;12;5;16;7;B1;MB;MB;B1;B1;MB;B1;A1;MB;
28533;15;57;1180;132;2022-10-02 13:14:04;2022-10-02 13:14:25;2022-10-02 13:14:29;2022-10-02 13:14:38;2022-10-02 13:14:40;2022-10-02 13:14:57;2022-10-02 13:15:05;2022-10-02 13:15:17;2022-10-02 13:15:22;2022-10-02 13:15:26;2022-10-02 13:15:27;True;0;0;83;47;36;15;17;8;12;5;4;B1;MB;MB;MB;MB;MB;MB;B1;MB;
28533;15;57;1180;133;2022-10-02 13:15:28;2022-10-02 13:16:05;2022-10-02 13:16:08;2022-10-02 13:16:21;2022-10-02 13:16:23;2022-10-02 13:17:17;2022-10-02 13:17:27;2022-10-02 13:17:32;2022-10-02 13:17:38;2022-10-02 13:17:45;2022-10-02 13:17:45;True;1;2;137;82;55;18;54;10;5;6;7;MB;MA;MB;MB;A2;MB;B1;MB;MB;
28533;15;57;1180;134;2022-10-02 13:17:46;2022-10-02 13:18:00;2022-10-02 13:18:04;2022-10-02 13:18:09;2022-10-02 13:18:11;2022-10-02 13:18:19;2022-10-02 13:18:35;2022-10-02 13:18:42;2022-10-02 13:18:46;2022-10-02 13:18:50;2022-10-02 13:18:50;True;0;2;64;39;25;11;8;16;7;4;4;B1;B1;B1;B1;B1;MB;MB;B1;MB;
28533;15;57;1180;135;2022-10-02 13:18:52;2022-10-02 13:19:08;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:19:17;2022-10-02 13:19:48;2022-10-02 13:19:57;2022-10-02 13:20:04;2022-10-02 13:20:09;2022-10-02 13:20:14;2022-10-02 13:20:14;False;0;3;82;57;25;9;31;9;7;5;5;B1;MB;B1;B1;MA;MB;MB;B1;MB;
28533;15;57;1180;136;2022-10-02 13:20:15;2022-10-02 13:22:13;2022-10-02 13:22:15;2022-10-02 13:22:22;2022-10-02 13:22:24;2022-10-02 13:22:38;2022-10-02 13:22:46;2022-10-02 13:22:52;2022-10-02 13:22:59;2022-10-02 13:23:03;2022-10-02 13:23:03;True;0;0;168;39;129;11;14;8;6;7;4;MA;B1;MA;B1;B1;MB;B1;MB;MB;
28533;15;57;1180;137;2022-10-02 13:23:05;2022-10-02 13:25:04;2022-10-02 13:25:08;2022-10-02 13:25:16;2022-10-02 13:25:17;2022-10-02 13:25:31;2022-10-02 13:25:40;2022-10-02 13:25:52;2022-10-02 13:25:58;2022-10-02 13:26:05;2022-10-02 13:26:06;True;0;0;181;49;132;13;14;9;12;6;7;MA;MB;MA;MB;B1;MB;MB;MB;MB;
28533;15;57;1180;138;2022-10-02 13:26:07;2022-10-02 13:27:43;2022-10-02 13:27:47;2022-10-02 13:28:17;2022-10-02 13:28:20;2022-10-02 13:28:45;2022-10-02 13:29:43;2022-10-02 13:30:33;2022-10-02 13:30:51;2022-10-02 13:31:28;2022-10-02 13:31:29;True;0;10;322;189;133;37;25;58;50;18;37;A2;A2;MA;A1;MA;A1;A2;A2;A2;
28533;15;57;1180;139;2022-10-02 13:31:30;2022-10-02 13:33:30;2022-10-02 13:33:35;2022-10-02 13:33:42;2022-10-02 13:33:48;2022-10-02 13:34:36;2022-10-02 13:34:57;2022-10-02 13:35:14;2022-10-02 13:35:27;2022-10-02 13:35:38;2022-10-02 13:35:38;True;0;0;248;110;138;18;48;21;17;13;11;A1;MA;MA;MB;A2;MB;MA;MA;MA;
28533;15;57;1180;140;2022-10-02 13:35:40;2022-10-02 13:37:56;2022-10-02 13:37:59;2022-10-02 13:38:08;2022-10-02 13:38:09;2022-10-02 13:38:45;2022-10-02 13:38:56;2022-10-02 13:39:03;2022-10-02 13:39:10;2022-10-02 13:39:20;2022-10-02 13:39:20;True;0;0;220;71;149;13;36;11;7;7;10;MA;MB;A1;MB;A1;MB;MB;MB;MA;
28533;15;57;1180;141;2022-10-02 13:39:21;2022-10-02 13:41:07;2022-10-02 13:41:10;2022-10-02 13:41:17;2022-10-02 13:41:19;2022-10-02 13:41:42;2022-10-02 13:41:55;2022-10-02 13:42:11;2022-10-02 13:42:20;2022-10-02 13:42:26;2022-10-02 13:42:27;True;0;0;186;68;118;12;23;13;16;9;6;MA;MB;MA;B1;MB;MB;MA;MB;MB;
28533;15;57;1180;142;2022-10-02 13:42:28;2022-10-02 13:42:50;2022-10-02 13:42:51;2022-10-02 13:43:44;2022-10-02 13:44:06;2022-10-02 13:44:28;2022-10-02 13:44:37;2022-10-02 13:44:40;2022-10-02 13:44:44;2022-10-02 13:44:48;2022-10-02 13:44:49;False;3;3;141;43;98;76;22;9;3;4;4;MB;B1;MA;A2;MB;MB;B1;B1;MB;
28533;15;57;1180;143;2022-10-02 13:44:50;2022-10-02 13:46:28;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:46:34;2022-10-02 13:47:20;2022-10-02 13:47:36;2022-10-02 13:47:48;2022-10-02 13:47:56;2022-10-02 13:48:04;2022-10-02 13:48:05;False;0;1;195;91;104;6;46;16;12;8;8;MA;MA;MA;B1;A2;MB;MB;MB;MB;
28533;15;57;1180;144;2022-10-02 13:48:06;2022-10-02 14:03:05;2022-10-02 14:03:09;2022-10-02 14:03:16;2022-10-02 14:03:20;2022-10-02 14:04:29;2022-10-02 14:04:42;2022-10-02 14:04:51;2022-10-02 14:04:56;2022-10-02 14:07:00;2022-10-02 14:07:01;True;0;4;1135;221;914;15;69;13;9;5;124;A2;A2;A2;MB;A2;MB;MB;B1;A2;
28533;15;57;1180;145;2022-10-02 14:07:02;2022-10-02 14:07:22;2022-10-02 14:07:25;2022-10-02 14:07:46;2022-10-02 14:07:48;2022-10-02 14:08:14;2022-10-02 14:08:29;2022-10-02 14:08:40;2022-10-02 14:08:54;2022-10-02 14:09:05;2022-10-02 14:09:06;True;2;0;124;78;46;26;26;15;11;14;11;MB;MB;MB;MA;MA;MB;MB;A1;MA;
28533;15;57;1180;146;2022-10-02 14:09:07;2022-10-02 14:16:57;2022-10-02 14:16:59;2022-10-02 14:17:08;2022-10-02 14:17:10;2022-10-02 14:17:42;2022-10-02 14:18:03;2022-10-02 14:18:13;2022-10-02 14:18:26;2022-10-02 14:18:34;2022-10-02 14:18:35;True;0;0;568;85;483;13;32;21;10;13;8;A2;MA;A2;MB;MA;MB;MB;MA;MB;
28533;15;57;1180;147;2022-10-02 14:18:36;2022-10-02 14:20:36;2022-10-02 14:20:45;2022-10-02 14:20:50;2022-10-02 14:20:54;2022-10-02 14:21:17;2022-10-02 14:21:33;2022-10-02 14:21:40;2022-10-02 14:21:49;2022-10-02 14:21:57;2022-10-02 14:21:57;True;0;0;201;63;138;18;23;16;7;9;8;MA;MB;MA;MB;MB;MB;MB;MB;MB;
28533;15;57;1180;148;2022-10-02 14:21:59;2022-10-02 14:31:29;2022-10-02 14:31:34;2022-10-02 14:31:42;2022-10-02 14:31:44;2022-10-02 14:33:02;2022-10-02 14:33:39;2022-10-02 14:33:45;2022-10-02 14:33:51;2022-10-02 14:33:56;2022-10-02 14:33:57;True;0;2;718;133;585;15;78;37;6;6;5;A2;A1;A2;MB;A2;MA;B1;MB;MB;
28533;15;57;1180;149;2022-10-02 14:33:58;2022-10-02 14:34:41;2022-10-02 14:34:43;2022-10-02 14:34:48;2022-10-02 14:35:14;2022-10-02 14:35:23;2022-10-02 14:35:42;2022-10-02 14:35:55;2022-10-02 14:36:00;2022-10-02 14:36:03;2022-10-02 14:36:04;True;0;0;126;50;76;33;9;19;13;5;3;MB;MB;MB;MA;B1;MB;MB;B1;B1;
28533;15;57;1180;150;2022-10-02 14:36:05;2022-10-02 14:36:34;2022-10-02 14:36:37;2022-10-02 14:36:41;2022-10-02 14:37:21;2022-10-02 14:37:44;2022-10-02 14:38:00;2022-10-02 14:38:18;2022-10-02 14:38:24;2022-10-02 14:38:29;2022-10-02 14:38:30;True;0;0;145;69;76;47;23;16;18;6;5;MB;MB;MB;A2;MB;MB;MA;MB;MB;
28533;15;57;1180;151;2022-10-02 14:38:31;2022-10-02 14:42:46;2022-10-02 14:42:50;2022-10-02 14:43:02;2022-10-02 14:43:04;2022-10-02 14:43:16;2022-10-02 14:43:26;2022-10-02 14:43:34;2022-10-02 14:43:39;2022-10-02 14:43:46;2022-10-02 14:43:46;True;1;0;315;42;273;18;12;10;8;5;7;A1;B1;A2;MB;B1;MB;MB;B1;MB;
28533;15;57;1180;152;2022-10-02 14:43:47;2022-10-02 14:44:05;2022-10-02 14:44:09;2022-10-02 14:44:15;2022-10-02 14:44:16;2022-10-02 14:44:40;2022-10-02 14:44:50;2022-10-02 14:44:59;2022-10-02 14:45:03;2022-10-02 14:45:08;2022-10-02 14:45:09;True;0;0;82;53;29;11;24;10;9;4;5;B1;MB;MB;B1;MB;MB;MB;B1;MB;
28533;15;57;1180;153;2022-10-02 14:45:10;2022-10-02 14:45:31;2022-10-02 14:45:37;2022-10-02 14:45:43;2022-10-02 14:45:46;2022-10-02 14:46:15;2022-10-02 14:49:16;2022-10-02 14:49:38;2022-10-02 14:49:45;2022-10-02 14:49:49;2022-10-02 14:49:50;True;0;0;280;244;36;15;29;181;22;7;4;A1;A2;MB;MB;MA;A2;A1;MB;MB;
28533;15;57;1180;154;2022-10-02 14:49:51;2022-10-02 14:50:26;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 14:50:34;2022-10-02 14:50:55;2022-10-02 14:51:10;2022-10-02 14:51:18;2022-10-02 14:51:24;2022-10-02 14:51:28;2022-10-02 14:51:29;False;0;2;98;55;43;8;21;15;8;6;4;MB;MB;MB;B1;MB;MB;MB;MB;MB;
28533;15;57;1180;155;2022-10-02 14:51:30;2022-10-02 14:51:40;2022-10-02 14:51:44;2022-10-02 14:52:09;2022-10-02 14:52:11;2022-10-02 14:52:28;2022-10-02 14:52:37;2022-10-02 14:52:43;2022-10-02 14:52:58;2022-10-02 14:53:02;2022-10-02 14:53:03;True;2;1;93;52;41;31;17;9;6;15;4;MB;MB;MB;MA;MB;MB;B1;A1;MB;
28533;15;57;1180;156;2022-10-02 14:53:04;2022-10-02 14:53:18;2022-10-02 14:53:21;2022-10-02 14:53:27;2022-10-02 14:53:29;2022-10-02 14:53:41;2022-10-02 14:53:49;2022-10-02 14:53:56;2022-10-02 14:54:02;2022-10-02 14:54:09;2022-10-02 14:54:10;True;0;0;66;41;25;11;12;8;7;6;7;B1;B1;B1;B1;B1;MB;MB;MB;MB;
28533;15;57;1180;157;2022-10-02 14:54:11;2022-10-02 14:54:39;2022-10-02 14:54:43;2022-10-02 14:54:51;2022-10-02 14:54:52;2022-10-02 14:55:19;2022-10-02 14:55:42;2022-10-02 14:55:49;2022-10-02 14:56:08;2022-10-02 14:56:13;2022-10-02 14:56:13;True;0;6;122;81;41;13;27;23;7;19;5;MB;MA;MB;MB;MA;MA;MB;A2;MB;
28533;15;57;1180;158;2022-10-02 14:56:15;2022-10-02 14:56:36;2022-10-02 14:56:41;2022-10-02 14:56:45;2022-10-02 14:56:47;2022-10-02 14:56:57;2022-10-02 14:57:02;2022-10-02 14:57:20;2022-10-02 14:57:23;2022-10-02 14:57:28;2022-10-02 14:57:28;True;0;6;73;41;32;11;10;5;18;3;5;B1;B1;MB;B1;B1;MB;MA;B1;MB;
28533;15;57;1180;159;2022-10-02 14:57:29;2022-10-02 14:58:06;2022-10-02 14:58:12;2022-10-02 14:58:33;2022-10-02 14:58:47;2022-10-02 14:59:12;2022-10-02 14:59:21;2022-10-02 14:59:31;2022-10-02 14:59:42;2022-10-02 14:59:53;2022-10-02 14:59:54;True;0;0;145;67;78;41;25;9;10;11;11;MB;MB;MB;A1;MA;MB;MB;MA;MA;
28533;15;57;1180;160;2022-10-02 14:59:55;2022-10-02 15:00:17;2022-10-02 15:00:20;2022-10-02 15:00:26;2022-10-02 15:00:51;2022-10-02 15:01:02;2022-10-02 15:01:27;2022-10-02 15:01:35;2022-10-02 15:01:41;2022-10-02 15:01:51;2022-10-02 15:01:51;True;0;0;116;60;56;34;11;25;8;6;10;MB;MB;MB;A1;B1;MA;MB;MB;MA;
28533;15;57;1180;161;2022-10-02 15:01:53;2022-10-02 15:02:15;2022-10-02 15:02:17;2022-10-02 15:02:23;2022-10-02 15:02:27;2022-10-02 15:02:36;2022-10-02 15:02:42;2022-10-02 15:02:46;2022-10-02 15:02:50;2022-10-02 15:02:56;2022-10-02 15:02:56;True;0;3;63;29;34;12;9;6;4;4;6;B1;B1;MB;B1;B1;MB;B1;B1;MB;
28533;15;57;1180;162;2022-10-02 15:02:58;2022-10-02 15:03:18;2022-10-02 15:03:21;2022-10-02 15:03:28;2022-10-02 15:03:30;2022-10-02 15:04:00;2022-10-02 15:04:12;2022-10-02 15:04:22;2022-10-02 15:04:30;2022-10-02 15:04:36;2022-10-02 15:04:37;True;0;3;99;67;32;12;30;12;10;8;6;MB;MB;MB;B1;MA;MB;MB;MB;MB;
28533;15;57;1180;163;2022-10-02 15:04:38;2022-10-02 15:05:29;2022-10-02 15:05:34;2022-10-02 15:05:51;2022-10-02 15:05:52;2022-10-02 15:06:18;2022-10-02 15:06:37;2022-10-02 15:07:36;2022-10-02 15:07:51;2022-10-02 15:08:15;2022-10-02 15:08:16;True;1;18;218;144;74;23;26;19;59;15;24;MA;A1;MB;MB;MA;MB;A2;A1;A2;
28533;15;57;1180;164;2022-10-02 15:08:17;2022-10-02 15:08:35;2022-10-02 15:08:39;2022-10-02 15:08:45;2022-10-02 15:08:46;2022-10-02 15:09:00;2022-10-02 15:09:06;2022-10-02 15:09:11;2022-10-02 15:09:14;2022-10-02 15:09:18;2022-10-02 15:09:18;True;0;0;61;32;29;11;14;6;5;3;4;B1;B1;MB;B1;B1;MB;B1;B1;MB;
28533;15;57;1180;165;2022-10-02 15:09:19;2022-10-02 15:09:42;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:09:47;2022-10-02 15:10:04;2022-10-02 15:10:15;2022-10-02 15:10:26;2022-10-02 15:10:33;2022-10-02 15:10:38;2022-10-02 15:10:38;False;0;0;79;51;28;5;17;11;11;7;5;B1;MB;MB;B1;MB;MB;MB;MB;MB;
28533;15;57;1180;166;2022-10-02 15:10:39;2022-10-02 15:13:16;2022-10-02 15:13:19;2022-10-02 15:13:31;2022-10-02 15:13:34;2022-10-02 15:13:54;2022-10-02 15:14:09;2022-10-02 15:14:28;2022-10-02 15:14:44;2022-10-02 15:14:51;2022-10-02 15:14:51;True;0;0;252;77;175;18;20;15;19;16;7;A1;MB;A1;MB;MB;MB;MA;A1;MB;
28533;15;57;1180;167;2022-10-02 15:14:52;2022-10-02 15:16:45;2022-10-02 15:16:48;2022-10-02 15:16:54;2022-10-02 15:16:56;2022-10-02 15:17:08;2022-10-02 15:17:16;2022-10-02 15:17:23;2022-10-02 15:17:26;2022-10-02 15:17:32;2022-10-02 15:17:33;True;0;1;161;37;124;11;12;8;7;3;6;MB;B1;MA;B1;B1;MB;MB;B1;MB;
28533;15;57;1180;168;2022-10-02 15:17:34;2022-10-02 15:19:43;2022-10-02 15:19:48;2022-10-02 15:20:05;2022-10-02 15:20:06;2022-10-02 15:20:49;2022-10-02 15:23:52;2022-10-02 15:25:12;2022-10-02 15:25:45;2022-10-02 15:25:50;2022-10-02 15:25:51;True;1;8;497;345;152;23;43;183;80;33;5;A2;A2;A1;MB;A1;A2;A2;A2;MB;
28533;15;57;1180;169;2022-10-02 15:25:52;2022-10-02 15:29:59;2022-10-02 15:30:01;2022-10-02 15:30:07;2022-10-02 15:30:09;2022-10-02 15:30:30;2022-10-02 15:30:34;2022-10-02 15:30:38;2022-10-02 15:30:42;2022-10-02 15:30:51;2022-10-02 15:30:52;True;0;3;300;43;257;10;21;4;4;4;9;A1;B1;A2;B1;MB;MB;B1;B1;MA;
28533;15;57;1180;170;2022-10-02 15:30:53;2022-10-02 15:31:10;2022-10-02 15:31:16;2022-10-02 15:31:51;2022-10-02 15:32:13;2022-10-02 15:32:48;2022-10-02 15:32:59;2022-10-02 15:33:07;2022-10-02 15:33:45;2022-10-02 15:33:51;2022-10-02 15:33:51;False;4;0;178;98;80;63;35;11;8;38;6;MA;MA;MB;A2;A1;MB;MB;A2;MB;
28533;15;57;1180;171;2022-10-02 15:33:52;2022-10-02 15:37:20;2022-10-02 15:37:25;2022-10-02 15:37:32;2022-10-02 15:37:36;2022-10-02 15:37:57;2022-10-02 15:38:28;2022-10-02 15:40:51;2022-10-02 15:41:03;2022-10-02 15:41:31;2022-10-02 15:41:31;True;0;22;459;235;224;16;21;31;143;12;28;A2;A2;A2;MB;MB;MA;A2;MA;A2;
28533;15;57;1180;172;2022-10-02 15:41:32;2022-10-02 15:41:58;2022-10-02 15:42:01;2022-10-02 15:42:08;2022-10-02 15:42:10;2022-10-02 15:42:33;2022-10-02 15:42:57;2022-10-02 15:43:14;2022-10-02 15:43:27;2022-10-02 15:43:34;2022-10-02 15:43:34;True;0;0;122;84;38;12;23;24;17;13;7;MB;MA;MB;B1;MB;MA;MA;MA;MB;
28533;15;57;1180;173;2022-10-02 15:43:36;2022-10-02 15:44:21;2022-10-02 15:44:26;2022-10-02 15:44:36;2022-10-02 15:44:38;2022-10-02 15:45:48;2022-10-02 15:46:43;2022-10-02 15:47:31;2022-10-02 15:47:52;2022-10-02 15:48:01;2022-10-02 15:48:02;True;0;18;266;204;62;17;70;55;48;21;9;A1;A2;MB;MB;A2;A1;A2;A2;MA;
28533;15;57;1180;174;2022-10-02 15:48:03;2022-10-02 15:48:19;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 15:48:30;2022-10-02 15:48:49;2022-10-02 15:49:03;2022-10-02 15:49:14;2022-10-02 15:49:22;2022-10-02 15:49:28;2022-10-02 15:49:29;False;0;0;86;59;27;11;19;14;11;8;6;B1;MB;MB;B1;MB;MB;MB;MB;MB;
28533;15;57;1180;175;2022-10-02 15:49:30;2022-10-02 15:49:51;2022-10-02 15:49:57;2022-10-02 15:50:04;2022-10-02 15:50:06;2022-10-02 15:50:34;2022-10-02 15:50:51;2022-10-02 15:51:22;2022-10-02 15:51:30;2022-10-02 15:51:39;2022-10-02 15:51:40;True;0;0;130;94;36;15;28;17;31;8;9;MB;MA;MB;MB;MA;MB;A2;MB;MA;
28533;15;57;1180;176;2022-10-02 15:51:41;2022-10-02 15:52:03;2022-10-02 15:52:09;2022-10-02 15:52:16;2022-10-02 15:52:20;2022-10-02 15:52:38;2022-10-02 15:54:55;2022-10-02 15:55:08;2022-10-02 15:55:12;2022-10-02 15:55:18;2022-10-02 15:55:19;True;0;8;218;179;39;17;18;137;13;4;6;MA;A2;MB;MB;MB;A2;MB;B1;MB;
28533;15;57;1180;177;2022-10-02 15:55:20;2022-10-02 15:56:49;2022-10-02 15:56:53;2022-10-02 15:57:22;2022-10-02 15:57:30;2022-10-02 15:57:48;2022-10-02 15:58:02;2022-10-02 15:58:22;2022-10-02 15:58:28;2022-10-02 15:58:35;2022-10-02 15:58:36;True;1;1;196;66;130;41;18;14;20;6;7;MA;MB;MA;A1;MB;MB;MA;MB;MB;
28533;15;57;1180;178;2022-10-02 15:58:37;2022-10-02 15:59:05;2022-10-02 15:59:09;2022-10-02 15:59:18;2022-10-02 15:59:22;2022-10-02 15:59:34;2022-10-02 15:59:44;2022-10-02 15:59:53;2022-10-02 16:00:00;2022-10-02 16:00:06;2022-10-02 16:00:07;True;0;0;90;45;45;17;12;10;9;7;6;MB;MB;MB;MB;B1;MB;MB;MB;MB;
28533;15;57;1180;179;2022-10-02 16:00:08;2022-10-02 16:00:36;2022-10-02 16:00:38;2022-10-02 16:00:57;2022-10-02 16:01:00;2022-10-02 16:01:08;2022-10-02 16:01:27;2022-10-02 16:01:35;2022-10-02 16:01:58;2022-10-02 16:02:06;2022-10-02 16:02:06;True;1;1;118;66;52;24;8;19;8;23;8;MB;MB;MB;MA;B1;MB;MB;A2;MB;
28533;15;57;1180;180;2022-10-02 16:02:07;2022-10-02 16:02:27;2022-10-02 16:02:34;2022-10-02 16:02:39;2022-10-02 16:02:40;2022-10-02 16:03:15;2022-10-02 16:04:16;2022-10-02 16:04:30;2022-10-02 16:04:42;2022-10-02 16:04:48;2022-10-02 16:04:49;True;0;2;162;129;33;13;35;61;14;12;6;MB;A1;MB;MB;A1;A1;MA;MA;MB;
28533;15;57;1180;181;2022-10-02 16:04:50;2022-10-02 16:05:17;2022-10-02 16:05:18;2022-10-02 16:05:24;2022-10-02 16:05:26;2022-10-02 16:05:37;2022-10-02 16:06:04;2022-10-02 16:06:12;2022-10-02 16:06:17;2022-10-02 16:06:21;2022-10-02 16:06:22;True;0;1;92;56;36;9;11;27;8;5;4;MB;MB;MB;B1;B1;MA;MB;B1;MB;
28533;15;57;1180;182;2022-10-02 16:06:23;2022-10-02 16:06:42;2022-10-02 16:06:45;2022-10-02 16:06:54;2022-10-02 16:06:57;2022-10-02 16:07:55;2022-10-02 16:08:17;2022-10-02 16:08:44;2022-10-02 16:08:53;2022-10-02 16:08:59;2022-10-02 16:08:59;True;0;2;156;122;34;15;58;22;27;9;6;MB;A1;MB;MB;A2;MB;A1;MB;MB;
28533;15;57;1180;183;2022-10-02 16:09:00;2022-10-02 16:09:47;2022-10-02 16:09:53;2022-10-02 16:10:01;2022-10-02 16:10:02;2022-10-02 16:10:26;2022-10-02 16:10:34;2022-10-02 16:10:41;2022-10-02 16:10:45;2022-10-02 16:11:11;2022-10-02 16:11:11;True;0;0;131;69;62;15;24;8;7;4;26;MB;MB;MB;MB;MB;MB;MB;B1;A2;
28533;15;57;1180;184;2022-10-02 16:11:12;2022-10-02 16:11:26;2022-10-02 16:11:29;2022-10-02 16:11:33;2022-10-02 16:11:35;2022-10-02 16:12:03;2022-10-02 16:12:13;2022-10-02 16:12:18;2022-10-02 16:12:24;2022-10-02 16:12:29;2022-10-02 16:12:30;True;0;0;78;55;23;9;28;10;5;6;5;B1;MB;B1;B1;MA;MB;B1;MB;MB;
28533;15;57;1180;185;2022-10-02 16:12:31;2022-10-02 16:12:59;2022-10-02 16:13:04;2022-10-02 16:13:09;2022-10-02 16:13:11;2022-10-02 16:13:28;2022-10-02 16:13:44;2022-10-02 16:14:08;2022-10-02 16:14:16;2022-10-02 16:15:14;2022-10-02 16:15:15;True;0;2;164;124;40;12;17;16;24;8;58;MB;A1;MB;B1;MB;MB;A1;MB;A2;
28533;15;57;1180;186;2022-10-02 16:15:16;2022-10-02 16:15:56;2022-10-02 16:15:57;2022-10-02 16:16:04;2022-10-02 16:16:05;2022-10-02 16:16:23;2022-10-02 16:16:34;2022-10-02 16:16:43;2022-10-02 16:16:46;2022-10-02 16:16:52;2022-10-02 16:16:53;True;0;2;97;48;49;9;18;11;9;3;6;MB;MB;MB;B1;MB;MB;MB;B1;MB;
28533;15;57;1180;187;2022-10-02 16:16:54;2022-10-02 16:17:08;2022-10-02 16:17:11;2022-10-02 16:17:16;2022-10-02 16:17:20;2022-10-02 16:17:30;2022-10-02 16:17:37;2022-10-02 16:17:41;2022-10-02 16:17:47;2022-10-02 16:17:51;2022-10-02 16:17:52;True;0;0;58;32;26;12;10;7;4;6;4;B1;B1;B1;B1;B1;MB;B1;MB;MB;
28533;15;57;1180;188;2022-10-02 16:17:53;2022-10-02 16:18:07;2022-10-02 16:18:10;2022-10-02 16:18:15;2022-10-02 16:18:18;2022-10-02 16:18:34;2022-10-02 16:18:45;2022-10-02 16:18:59;2022-10-02 16:19:13;2022-10-02 16:19:21;2022-10-02 16:19:22;True;0;1;89;64;25;11;16;11;14;14;8;MB;MB;B1;B1;MB;MB;MA;A1;MB;
28533;15;57;1180;189;2022-10-02 16:19:23;2022-10-02 16:19:42;2022-10-02 16:19:44;2022-10-02 16:19:50;2022-10-02 16:19:53;2022-10-02 16:20:03;2022-10-02 16:20:10;2022-10-02 16:20:15;2022-10-02 16:20:18;2022-10-02 16:20:24;2022-10-02 16:20:24;True;0;2;61;31;30;11;10;7;5;3;6;B1;B1;MB;B1;B1;MB;B1;B1;MB;
28533;15;57;1180;190;2022-10-02 16:20:25;2022-10-02 16:22:15;2022-10-02 16:22:19;2022-10-02 16:23:29;2022-10-02 16:23:50;2022-10-02 16:24:11;2022-10-02 16:25:44;2022-10-02 16:25:55;2022-10-02 16:26:01;2022-10-02 16:26:20;2022-10-02 16:26:21;False;4;2;356;151;205;95;21;93;11;6;19;A2;A2;A2;A2;MB;A2;MB;MB;A1;
28533;15;57;1180;191;2022-10-02 16:26:22;2022-10-02 16:26:50;2022-10-02 16:26:56;2022-10-02 16:27:03;2022-10-02 16:27:06;2022-10-02 16:27:16;2022-10-02 16:27:23;2022-10-02 16:27:28;2022-10-02 16:27:33;2022-10-02 16:27:36;2022-10-02 16:27:37;True;0;0;75;31;44;16;10;7;5;5;3;B1;B1;MB;MB;B1;MB;B1;B1;B1;
28533;15;57;1180;192;2022-10-02 16:27:38;2022-10-02 16:34:39;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 16:34:45;2022-10-02 16:35:07;2022-10-02 16:35:18;2022-10-02 16:35:22;2022-10-02 16:35:32;2022-10-02 16:35:39;2022-10-02 16:35:40;False;0;0;482;55;427;6;22;11;4;10;7;A2;MB;A2;B1;MB;MB;B1;MA;MB;
28533;15;57;1180;193;2022-10-02 16:35:41;2022-10-02 16:36:12;2022-10-02 16:36:15;2022-10-02 16:36:22;2022-10-02 16:36:24;2022-10-02 16:36:33;2022-10-02 16:36:39;2022-10-02 16:36:46;2022-10-02 16:36:51;2022-10-02 16:37:00;2022-10-02 16:37:01;True;0;0;80;37;43;12;9;6;7;5;9;B1;B1;MB;B1;B1;MB;MB;B1;MA;
28533;15;57;1180;194;2022-10-02 16:37:02;2022-10-02 16:37:22;2022-10-02 16:37:24;2022-10-02 16:37:59;2022-10-02 16:38:18;2022-10-02 16:39:26;2022-10-02 16:39:56;2022-10-02 16:40:35;2022-10-02 16:41:00;2022-10-02 16:41:23;2022-10-02 16:41:23;False;4;5;261;185;76;56;68;30;39;25;23;A1;A2;MB;A2;A2;MA;A2;A2;A2;
28533;15;57;1180;195;2022-10-02 16:41:25;2022-10-02 16:55:52;2022-10-02 16:55:53;2022-10-02 16:56:00;2022-10-02 16:56:01;2022-10-02 16:56:21;2022-10-02 16:56:46;2022-10-02 16:56:54;2022-10-02 16:57:14;2022-10-02 16:57:22;2022-10-02 16:57:22;True;0;0;957;81;876;9;20;25;8;20;8;A2;MA;A2;B1;MB;MA;MB;A2;MB;
